;Index;Kommentar;wrong_mention;GND_ID;Mention;Mention_Ort;Titel;Inhalt;ID;Semester;Art;Intervall_Start;Intervall_End;Universität;NER_Pers_Titel;NER_Pers_Inhalt;Unnamed: 0;kommentar
697;;;;118500422;Herbert Achternbusch;Inhalt;Bayerische Literatur;"Im Zeitalter der Globalisierung gewinnen die regionalen Literaturen neue Bedeutung. Sich in Stuttgart mit der bayerischen Literatur zu beschäftigen, ist weniger abwegig, als man zunächst annehmen könnte, denn (auch) die bayerische Literatur ist hochkarätig. 

Nachdem die Aufklärung im katholischen Bayern weitaus geringere Spuren hinterlassen hatte als im übrigen Deutschland, galt Bayern literarisch als Reich der Finsternis. Doch im Schatten dieses Verdikts entstand seit dem 19. Jahrhundert eine originäre, engagierte, widerspenstige Literatur, die mit dem Zerrbild des hinterwäldlerischen Bayern spielte.

Wir lesen im Seminar ‚typisch bayerische‘ Texte vom 19. Jahrhundert bis heute – von Lena Christ, Ludwig Thoma, Gerhard Polt, Herbert Achternbusch, Franz Xaver Kroetz, Fitzgerald Kusz, Ludwig Ganghofer, Lion Feuchtwanger, Rainer Werner Fassbinder, Martin Sperr, Marielouise Fleißer.

Zum Eingrooven ins Thema empfehle ich dieses ARD-Porträt von Oskar Maria Graf aus dem vergangenen Herbst:

https://www.ardmediathek.de/video/doku-und-reportage/die-rebellionen-des-oskar-maria-graf/br-fernsehen/Y3JpZDovL2JyLmRlL3ZpZGVvLzc2Y2ZjZTdkLWZlMGQtNGU1NS1iN2M0LWE3OTBmYTliMTU4MQ";stuttgart0643;wise22-23;Seminar (SE);2022-09;2023-03;stuttgart;;['Lena Christ', 'Ludwig Thoma', 'Gerhard Polt', 'Herbert Achternbusch', 'Franz Xaver Kroetz', 'Fitzgerald Kusz', 'Ludwig Ganghofer', 'Lion Feuchtwanger', 'Rainer Werner Fassbinder', 'Martin Sperr', 'Marielouise Fleißer', 'Oskar Maria Graf'];1432.0;
698;;;;118549553;Herder;Inhalt;Sinngedichte;"Das Sinngedicht heißt in der Antike noch Epigramm und existiert seit dem 8. vorchr. Jahrhundert als In- oder Aufschrift auf Grab- und Denkmälern, Tempeln oder Häusern, und dient dem Gedenken, Verewigen oder der Weihe. Aus diesen archaischen, nicht-literarischen Anfängen entwickelt sich eine Gattungstradition, die bis ins 20. Jahrhundert reicht. Obwohl sich das Buch-Epigramm von den ursprünglich beschrifteten Gegenständen löst, bleibt ihm ein imaginärer Objektbezug oft erhalten. Der fehlende ‚reale‘ Gegenstand wird aber auch kompensiert durch den Bezug auf andere Epigramme: es tritt in den Ko-text einer Sammlung und die Reihe begleitender Sinngedichte. Idealtypisch – etwa nach Herder – lassen sich zwei große Traditionen des Sinngedichts seit der Antike unterscheiden: das pointiert-satirische in der Nachfolge des Römers Martial und das gnomisch-ernsthafte im Gefolge der monumentalen 'Anthologia Graeca'.
Aus der langen Geschichte des Sinngedichtes liegt der Schwerpunkt im Seminar auf dem 17. und 18. Jahrhundert, in denen es zum festen Bestandteil der poetischen Produktion gehörte.


Literatur: Ein Reader mit Sinngedichten wird auf ILIAS bereitgestellt.";stuttgart0569;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;['Herder'];1440.0;
699;;;;11855042X;Hermann Hesse;Inhalt;Robert Walser;"Zu Lebzeiten trotz prominenter Fürsprecher wie Hermann Hesse und Christian Morgenstern vergleichsweise unbekannt geblieben, gilt der schweizerische Schriftsteller Robert Walser (1878-1956) inzwischen als einer der ungewöhnlichsten und wichtigsten Autor*innen des 20.Jahrhunderts. Als Autor von Romanen und Kurzprosa bildet er einen unverwechselbaren Stil heraus. Auf der Oberfläche leicht, verspielt und virtuos daherkommend, sind Walsers Texte bei genauerem Hinsehen von einer bemerkenswerten Tiefe und Komplexität. Wir werden zentrale Werke Walsers lesen (u.a. „Der Spaziergang“ und „Jakob von Gunten“) und dabei sowohl textnahe Analysen erarbeiten als auch die kultur- und literaturgeschichtlichen Kontexte klären. Das Seminar bietet die Gelegenheit, narratologische Kenntnisse zu erproben und zu vertiefen, Wissen über die literarische Moderne und einen ihrer herausragenden Autoren zu erwerben und sich mit Themen wie Autofiktion, Materialität der Literatur und Gattungstheorie zu beschäftigen. Nicht zuletzt kann ein Diktum Walter Benjamins, einem begeisterten Walser-Leser, überprüft werden: „Ganz ungewöhnlich zart sind diese Geschichten, das begreift jeder“.
Es empfiehlt sich, den Roman „Jakob von Gunten“ (Suhrkamp Taschenbuch, 7,99€) bereits vor Seminarbeginn anzuschaffen und zu lesen. Weitere Literatur wird im Seminar bekanntgegeben.
Für erste Informationen eignet sich: Lucas Marco Gisi (Hg.): Robert Walser-Handbuch. Leben – Werk – Wirkung. Stuttgart: Metzler 2015.";stuttgart0510;sose19;Seminar (SE);2019-04;2019-08;stuttgart;['Robert Walser'];['Hermann Hesse', 'Christian Morgenstern', 'Robert Walser', 'Walsers', 'Walsers', 'Walter Benjamins', 'Lucas Marco Gisi'];1445.0;
700;;;;11855042X;Hermann Hesse;Inhalt;Schule in der Literatur;"Seit der Aufklärung und dem vermehrten Nachdenken über Kinder- und Jugenderziehung thematisieren literarische Texte immer öfter die Schule und ihre Probleme. Bis ins frühe 20. Jahrhundert wird die Schule vor allem als Unterdrückungssystem dargestellt und der Schüler als ihr Opfer, der durch sie gebrochen wird. Seit 1968 werden konkrete emanzipatorische und antiautoritäre Forderungen laut; man fordert die Möglichkeit der individuellen Entfaltung. Wir werden uns mit Texten von der Mitte des 18. Jahrhunderts bis zur Gegenwart beschäftigen: Chr. F. D. Schubart: Geislinger Schuldiktate, J. M. R. Lenz: Der Hofmeister, K. Ph. Moritz: Anton Reiser (in Auszügen), Ludwig Thoma: Lausbubengeschichten, Ödon von Hórvath: Jugend ohne Gott, Hermann Hesse: Unterm Rad, Robert Walser: Fritz Kochers Aufsätze, Franz Werfel: Der Abituriententag, Anna Katharina Hahn: Am schwarzen Berg.";stuttgart0676;sose23;Seminar (SE);2023-04;2023-08;stuttgart;;['Chr. F. D. Schubart', 'J. M. R. Lenz', 'K. Ph. Moritz', 'Ludwig Thoma', 'Ödon von Hórvath', 'Hermann Hesse', 'Robert Walser', 'Fritz Kochers', 'Franz Werfel', 'Anna Katharina Hahn'];1446.0;
701;;;;118714589;Hermann Kafka;Inhalt;Vaterfiguren bei Franz Kafka im Literaturunterricht (Seminar an der PH);"Dieses Seminar findet an der PH Ludwigsburg statt.

Kafkas Texte wurden oft als biographische Auseinandersetzung mit der Figur seines Vaters, Hermann Kafka, gelesen; auch in der Auseinandersetzung im Unterricht dominiert diese Perspektive oft bis heute. Das Seminar wird hingegen andere Zugänge erproben, die deutlich werden lassen, dass die Vaterfiguren nicht auf diese Perspektive verengt werden können. Sie begegnen vielmehr als Repräsentionen grundlegender sozialer Machtstrukturen, die nicht zuletzt an die Institution der Familie, aber auch darüber hinausgehende gesellschaftlicher Autoritäten und Kontrollinstanzen rückgebunden sind, deren vermeintliche Macht sich bei genauerem Hinblick als Projektion entpuppt. Gegenstand des Seminars werden u.a. die Erzählungen ""Das Urteil"", ""Brief an den Vater"", ""Die Verwandlung"", ""Die Sorge des Hausvaters"" und ""Vor dem Gesetz"".";stuttgart0702;wise23-24;Seminar (SE);2023-09;2024-03;stuttgart;['Franz Kafka'];['Kafkas', 'Hermann Kafka'];1447.0;
702;;;;118573853;Hermann Löns;Inhalt;Jagd und Jagen in der deutschsprachigen Literatur;"In der Gegenwart (und damit in Zeiten des Animal Turn) geraten Jagd, Jagen und damit auch JägerInnen zunehmend unter Druck: Aus ökologischer und tierrechtlicher Sicht wird die Notwendigkeit des Abschusses von Wildtieren in Frage gestellt. Das belegt exemplarisch ein Gerichtsurteil des Europäischen Gerichtshofs für Menschenrechte aus dem Jahr 2012, das es Grundstückseigentümern erlaubt, die Jagd auf ihrem Besitz aus Gewissensgründen zu verbieten. 
Nun handelt es sich bei der Jagd um eine menschliche Praktik, die in allen Zeiten und Kulturen ausgeübt wurde; ja, die sog. „Jagd-Hypothese“ behauptete sogar, dass das Jagen einen, wenn nicht sogar den entscheidenden Faktor der Hominisation darstelle. Zudem werden mit dem Jagdrecht immer auch politische, soziale und anthropologische Fragen verhandelt. So war das adelige Jagdprivileg nicht nur Repräsentation einer bestimmten Lebensführung, sondern auch Ausdruck des Herrschaftsanspruchs über die bäuerlichen Untertanen; entsprechend konnte die Wilderei Züge einer Sozialrebellion annehmen. 
Im Seminar wollen wir die Debatte um Jagd und Jagen in der deutschsprachigen Literatur nachverfolgen. Dazu müssen zunächst einmal die grundsätzlichen politischen, rechtlichen, sozialen und anthropologischen Koordinaten des Jagens geklärt werden. Anschließend wollen wir uns mit literarischen Texten insbesondere des 19. und 20. Jahrhunderts (darunter Adalbert Stifter, Marie von Ebner-Eschenbach, Hermann Löns, Franz Kafka) auseinandersetzen und analysieren, wie sie die Jagd perspektivieren. Um sicherzustellen, dass Sie sich mit dem Thema ein Semester lang beschäftigen möchten, lesen Sie bitte bereits vor Seminarbeginn den auf ILIAS bereitgestellten Einführungsartikel von Gesine Krüger: Geschichte der Jagd. In: Tiere. Kulturwissenschaftliches Handbuch. Hg. von Roland Borgards. Stuttgart 2016, S. 111–121.";stuttgart0176;wise19-20;Seminar (SE);2019-09;2020-03;stuttgart;;['Adalbert Stifter', 'Marie von Ebner-Eschenbach', 'Hermann Löns', 'Franz Kafka', 'Gesine Krüger', 'Roland Borgards'];1448.0;
703;;;;118619853;Hermann Sudermann;Inhalt;Identität und ihre Krisen – von Lessing bis zum postkolonialen Subjekt;"Fragen der Identität bilden in den letzten Jahren in zunehmendem Maße Zündstoff der politischen Diskussion. Marginalisierte Gruppen treten für eine stärkere Berücksichtigung ihrer spezifischen Anliegen im politischen Feld ein und fordern dabei mitunter auch einen gewandelten Umgang mit der Sprache ein. Zugleich gibt es Stimmen, die durch die Bindung politischer Anliegen oder Rederechte an Kategorien der Identität eine universalistisch-aufklärerischen Diskurs gefährdet sehen.
Angesichts dieser so unübersehbaren ‚identity trouble‘ in der Gegenwart gerät leicht aus dem Blick, dass es auch schon vorher mit den ‚Identitäten‘ nicht so einfach war: Spätestens seit dem Beginn der bürgerlichen Moderne im 18. Jahrhundert sehen sich Individuen vor die Herausforderung gestellt, herauszufinden (oder zu entscheiden), wer sie sind, woher sie das wissen, und nicht zuletzt, wie sie sich sprachlich – oder auch künstlerisch – über eigene und fremde Identitäten verständigen sollen.
Das Seminar möchte in einem weiten historischen Bogen verschiedenen Formen der Identitätsformation und Identitätskrise in der Literatur vom mittleren 18. Jahrhundert bis zur Gegenwart nachspüren. Wir werden dabei anhand zentraler Werke der deutschsprachigen Literaturgeschichte diskutieren, wie sich Identitäten in Relation zu Kategorien wie Bürgerlichkeit, Religion, Psychologie, Sexualität, Sprache und Krankheit konstituieren, aber auch in die Krise geraten. Im letzten Drittel des Seminars werden wir uns dann verstärkt zeitgenössischen Diskussionen im Kontext der ‚Identitätspolitik‘ zuwenden, insbesondere mit Blick auf queere und postmigrantische Identitätsentwürfe in der Literatur und darüber hinaus.
Das Seminar findet in Kooperation mit der Ringvorlesung „Literatur und Politik“ an der Pädagogische Hochschule Ludwigsburg statt.

Literatur:
Gotthold Ephraim Lessing: Miß Sarah Sampson
Johann Wolfgang Goethe: Faust
Heinrich von Kleist: Amphitryon
Hugo von Hofmannsthal: Chandos-Brief
Arthur Schnitzler: Lieutenant Gustl
Max Frisch: Andorra
Michael Haneke: Amour
Edouard Louis: Das Ende von Eddy
Mithu Sanyal: Identitti

Aus der Forschung:
Heinz Abels: Identität. Über die Entstehung des Gedankens, dass der Mensch ein Individuum ist, den nicht leicht zu verwirklichenden Anspruch auf Individualität und Kompetenzen, Identität in einer riskanten Moderne zu finden und zu wahren. 3., aktualisierte und erweiterte Aufl. Wiesbaden 2017.
Dominik Hofmann-Wellenhof: Autobiographische Darstellungen von Identitätskrisen im Exil: Frederic Mortons und Ruth Klügers Suche nach Brücken in einer neuen Heimat. Innsbruck / Wien / Bozen 2016.
Caren Kollek: Literarische Selbstfindungsprozesse um 1900: Personen-, Erotik- und Moralkonzeption in Erzähltexten von Arthur Schnitzler, Eduard von Keyserling und Hermann Sudermann. Kiel 2011.
Corinna Schicht (Hg.): Identität. Fragen zu Selbstbildern, körperlichen Dispositionen und gesellschaftlichen Überformungen in Literatur und Film. 2., überarbeitete Auflage. Oberhausen 2012.
Nadine Jessica Schmidt: Konstruktionen literarischer Authentizität in autobiographischen Erzähltexten : exemplarische Analysen zu Christa Wolf, Ruth Klüger, Binjamin Wilkomirski und Günter Grass. Göttingen 2014.
Monika Wolting (Hg.): Identitätskonstruktionen in der deutschen Gegenwartsliteratur. Göttingen 2017.";stuttgart0345;sose22;Seminar (SE);2021-04;2021-08;stuttgart;['Lessing'];['Gotthold Ephraim Lessing', 'Johann Wolfgang Goethe', 'Heinrich von Kleist', 'Hugo von Hofmannsthal', 'Arthur Schnitzler', 'Gustl', 'Max Frisch', 'Michael Haneke', 'Edouard Louis', 'Mithu Sanyal', 'Heinz Abels', 'Dominik Hofmann-Wellenhof', 'Frederic Mortons', 'Ruth Klügers', 'Caren Kollek', 'Arthur Schnitzler', 'Eduard von Keyserling', 'Hermann Sudermann', 'Corinna Schicht', 'Nadine Jessica Schmidt', 'Christa Wolf', 'Ruth Klüger', 'Binjamin Wilkomirski', 'Günter Grass', 'Monika Wolting'];1449.0;
704;;;;124287646;Herrndorf;Inhalt;Unzuverlässiges Erzählen: Konzepte - Funktionen - Analysen;"Was ist ‚wahr‘ und was ist ‚falsch‘ in einem literarischen Text? Diese Frage wird komplexer, je länger sie wirken kann: Erzähltexte sind fiktiv, was kann darin also als wahr(haftig) gelten? Beziehungsweise, wieso sollten wir nicht glauben, was uns Erzähler literarischer Texte über ihre Welt berichten, auch wenn diese unwahrscheinliche oder gar phantastische Elemente enthält? 

Wenn Erzähleraussagen über die erzählte Welt auf ihre Plausibilität und ihren Wahrheitsgehalt hin überprüft werden sollen, wird das Kriterium der (Un-)Zuverlässigkeit relevant. Erzählerische Unzuverlässigkeit zog als Kategorie zwischen Narratologie und Interpretation seit der ersten Beschreibung durch Wayne C. Booth in den 1960er Jahren eine bis heute andauernde und intensiv geführte literaturtheoretische Debatte nach sich – mit beachtlicher Ergebnispluralität. 

Wann empfinden wir einen Text bzw. den Erzähler als zuverlässig? Wann ist eine Erzählung bzw. die Erzählinstanz als unzuverlässig zu klassifizieren? Zur möglichen Klärung dieser Fragen werden wir uns im Seminar mit unterschiedlichen Konzepten erzählerischer Unzuverlässigkeit auseinandersetzen und verschiedene Klassifikationsmöglichkeiten für unzuverlässige Erzähler kennenlernen. Anhand von Beispieltexten, hauptsächlich der deutschsprachigen Gegenwartsliteratur entstammend, prüfen wir die jeweilige Eignung der Konzepte zur Erfassung dieses Phänomens. Gleichzeitig erhalten Sie dabei die Möglichkeit, auf Grundlage Ihrer eigenen Lektüreerfahrungen die variantenreichen Funktionen einer unzuverlässigen Erzählweise zu beschreiben und mit dem Erzähler als Unsicherheitsfaktor auch in Ihren eigenen Interpretationen umzugehen.


Einige Primärtexte stehen bereits fest. Erwerben Sie vor Semesterbeginn die folgenden Ausgaben neu oder antiquarisch:

Glavinic, Thomas: Der Kameramörder. Roman. Frankfurt a. M. 2017.
Herrndorf, Wolfgang: Sand. Roman. Reinbek bei Hamburg 2013. 
Kehlmann, Daniel: Beerholms Vorstellung. Roman. Neuausgabe. Reinbek bei Hamburg 2007.

Die restliche Seminarliteratur wird noch vor Seminarbeginn bekanntgegeben.";stuttgart0566;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;['Wayne C. Booth', 'Glavinic', 'Thomas', 'Herrndorf', 'Wolfgang', 'Kehlmann', 'Daniel'];1453.0;
705;;;;119053071;Herta Müller;Inhalt;Exilliteratur;"Blickt man auf die Zeit des Nationalsozialismus, findet man die interessanten, die heute noch lesbaren Texte oft unter den Autor:innen, die ab 1933 ins Exil gegangen sind. Dazu gehören etwa Bertolt Brecht, Lion Feuchtwanger, Thomas Mann, Anna Seghers oder Stefan Zweig. Im Seminar werden wir uns dieser Literatur nähern und sowohl die spezifischen Bedingungen des Schreibens im Exil als auch die Themen und Motive von Exilliteratur im Allgemeinen anschauen. Das Seminar weitet darüber hinaus den Blick auf Exilerfahrungen in der Literatur generell. Will heißen: Deutsche Exilliteratur ist nicht nur die Literatur, die im nationalsozialistischen Exil zwischen 1933 und 1945 entstanden ist. Unter dem Stichwort Exilforschung werden in der Zwischenzeit auch ältere und neuere Texte behandelt, in denen die Erfahrung des Exils zur Sprache kommt. Man denke an Texte ebenso von Heinrich Heine wie etwa Herta Müller.

Folgende Primärtexte werden in Gänze gelesen: Irmgard Keun ""Nach Mitternacht"", Anna Seghers ""Transit"", Stefan Zweig ""Schachnovelle"", Thomas Mann ""Deutsche Hörer!"", Else Lasker-Schüler ""Mein blaues Klavier"", Herta Müller ""Reisende auf einem Bein"".";stuttgart0268;sose21;Seminar (SE);2021-04;2021-08;stuttgart;;['Bertolt Brecht', 'Lion Feuchtwanger', 'Thomas Mann', 'Anna Seghers', 'Stefan Zweig', 'Heinrich Heine', 'Herta Müller', 'Irmgard Keun', 'Anna Seghers', 'Stefan Zweig', 'Thomas Mann', 'Else Lasker-Schüler', 'Herta Müller'];1455.0;
706;;;;119053071;Herta Müller;Inhalt;Exilliteratur;"Blickt man auf die Zeit des Nationalsozialismus, findet man die interessanten, die heute noch lesbaren Texte oft unter den Autor:innen, die ab 1933 ins Exil gegangen sind. Dazu gehören etwa Bertolt Brecht, Lion Feuchtwanger, Thomas Mann, Anna Seghers oder Stefan Zweig. Im Seminar werden wir uns dieser Literatur nähern und sowohl die spezifischen Bedingungen des Schreibens im Exil als auch die Themen und Motive von Exilliteratur im Allgemeinen anschauen. Das Seminar weitet darüber hinaus den Blick auf Exilerfahrungen in der Literatur generell. Will heißen: Deutsche Exilliteratur ist nicht nur die Literatur, die im nationalsozialistischen Exil zwischen 1933 und 1945 entstanden ist. Unter dem Stichwort Exilforschung werden in der Zwischenzeit auch ältere und neuere Texte behandelt, in denen die Erfahrung des Exils zur Sprache kommt. Man denke an Texte ebenso von Heinrich Heine wie etwa Herta Müller.

Folgende Primärtexte werden in Gänze gelesen: Irmgard Keun ""Nach Mitternacht"", Anna Seghers ""Transit"", Stefan Zweig ""Schachnovelle"", Thomas Mann ""Deutsche Hörer!"", Else Lasker-Schüler ""Mein blaues Klavier"", Herta Müller ""Reisende auf einem Bein"".";stuttgart0268;sose21;Seminar (SE);2021-04;2021-08;stuttgart;;['Bertolt Brecht', 'Lion Feuchtwanger', 'Thomas Mann', 'Anna Seghers', 'Stefan Zweig', 'Heinrich Heine', 'Herta Müller', 'Irmgard Keun', 'Anna Seghers', 'Stefan Zweig', 'Thomas Mann', 'Else Lasker-Schüler', 'Herta Müller'];1456.0;
707;;;;no_ID;Hetterich;Inhalt;Berufspraxis Workshop;"Unsere (immer im Wintersemester angebotenen) berufspraktischen Workshops gehören, zusammen mit dem Praktikum, zum absolvierenden Modul ""Berufspraxis"" und sollen Ihnen helfen, sich über einige mögliche Arbeitsfelder für Geisteswissenschaftler zu informieren. Es ist sinnvoll, diese Workshops im Rahmen Ihres Masterstudiums so früh wie möglich zu belegen.

Die Termine liegen im WS 19/20, bis auf einer Ausnahme, auf einem Freitag (Beginn meist 10:00 Uhr) und dauern jeweils ca. 3 Stunden. Ihr Besuch ist obligatorisch; einmal sollte jede/r ein Protokoll verfassen.

Wer sich für den Bereich „Dramaturgie“ interessiert, ist außerdem herzlich zu folgenden zwei Veranstaltungen eingeladen, die im Rahmen meines Seminars „Komödien des 18. Jahrhunderts“ stattfinden (bitte um vorherige Anmeldung bei mir): Fr., 29.11., 17:15 Uhr: Besuch der öffentlichen Generalprobe von Mozarts „Le nozze di Figaro“ in der Staatsoper Stuttgart + Mi., 04.12., 09:45 Uhr, Keplerstr. 17, K2, R. 17.24: Gespräch mit Ingo Gerlach, Chefdramaturg der Staatsoper Stuttgart, über Beaumarchais/ Mozart/Da Pontes „Figaros Hochzeit“.

Einzeltermine der berufspraktische Workshops (Dauer jeweils ca. 3 Stunden)
(Stand Okt. 2019; Änderungen vorbehalten)

Freitag, 18.10., 11:30 Uhr, ILW/ NDL, Kepplerstr. 17, Raum: 17.21
Dr. Marie Wokalek: Information, Einführung, Berufsorientierung für Geisteswissenschaftler

[Veranstaltungsinfo: 19./20. Oktober, Jobmesse Stuttgart, https://www.jobmessen.de/stuttgart/]

Freitag, 15.11.,10:00-13:00, Pforte Schauspielhaus Stuttgart, Oberer Schloßgarten 6, 70173 Stuttgart
Dramaturgie, Theatervermittlung (Tobias Rapp), Kommunikation (Carolina Gleichauf)

Samstag, 16.11., abends, Uhrzeit noch offen (vermutl. 19:30 Uhr), Schauspielhaus Stuttgart
Besuch der öffentlichen Generalprobe von Tchechows „Iwanow“ (nach einer Bearbeitung von Robert Icke)
https://www.schauspiel-stuttgart.de/spielplan/monatsplan/2019-11/iwanow/1449/

Freitag, 22.11., 10:00-13:00 Uhr, Verlag Frommann-Holzboog, König-Karl-Str. 27, 70372 Stuttgart-Bad Cannstatt
Vorstellung des Verlags durch Verleger Eckhart Holzboog, Einblicke in die Abt. Lektorat (Sarah Huber), Herstellung, Werbung/ Presse, berufliche Werdegänge

Freitag, 29.11., 10:00-13:00 Uhr, ILW/ NDL, Kepplerstr. 17, Raum: 17.11
HORADS, 88,6 (Campus Radio), Lion Oeding (Programm, Ausbildung, Crossmedia & Online)

Freitag, 17.01., 10:00-13:00 Uhr, Institut für Auslandsbeziehungen (ifa), Charlottenplatz 17, 70173 Stuttgart
10:00 Uhr, Eintreffen und Begrüßung durch Herrn Grätz und/oder Begrüßung und Gespräch mit Frau Kahrmann, Leiterin Kommunikation
10:30 Uhr, Vorstellung der Abteilung Kunst - Frau Strittmatter begrüßt, Frau Dr. Hammerbacher und Herr Hetterich stellen einzelne Projekte vor
11:00 Uhr, im Lesesaal der Bibliothek, Vorstellung der Abteilung Medien inkl. Bibliothek – Frau Czekalla/Frau Gallos: Vorstellung des Forschungsprogramms – Frau Widmaier
12:00 Uhr, Vorstellung der Abteilung Dialoge – Frau Gil

Freitag, 24.01., 9:00 (!)-12:30 Uhr, ILW/ NDL, Kepplerstr. 17, Raum: 11.01 (K II, 11. OG.)
Dr. Eva-Maria Rembor, Kulturamt Stuttgart: Kulturförderung und Kulturvermittlung

Freitag, 31.01., 10:00 Uhr, Zentrale Studienberatung, Service-Point Stadtmitte, Geschwister-Scholl-Str. 24C, Seminarraum
Jeannette von Wolf, Praktikums- und berufsorientierende Beratung für Studierende der Geistes- und Sozialwissenschaften (Veranstaltung fällt aus - nach Ersatzveranstaltung wird noch gesucht)";stuttgart0195;wise19-20;Workshop (WS);2019-09;2020-03;stuttgart;;['Mozarts', 'Ingo Gerlach', 'Beaumarchais', 'Mozart', 'Da Pontes', 'Marie Wokalek', 'Tobias Rapp', 'Carolina Gleichauf', 'Tchechows', 'Robert Icke', 'Eckhart Holzboog', 'Sarah Huber', 'Grätz', 'Kahrmann', 'Strittmatter', 'Hammerbacher', 'Hetterich', 'Czekalla', 'Gallos', 'Widmaier', 'Gil', 'Eva-Maria Rembor', 'von Wolf'];1463.0;
708;;;;118526634;Hilde Domin;Inhalt;Literatur, Migration, Mehrsprachigkeit;"Aus politischen Gründen wurde Literaturgeschichte lange national geschrieben. Aus praktischen Erwägungen bleiben die Literaturwissenschaften, auch wenn sie dem nationalen Schema nicht mehr folgen, bis heute mehrheitlich bei einsprachigen Korpora. Vernachlässigt wird dabei die Vielfalt der mehrsprachigen Literaturen, die sich im 20. und 21. Jahrhundert aufgrund von Migrationsbewegungen herausgebildet haben: im politischen Exil, in Kontexten von Arbeitsmigration, im Rahmen kosmopolitischer Konzepte von Literatur. 

Das Seminar entdeckt die mehrsprachigen Werke derer, die aus Deutschland nach 1933 ins Exil gingen (Mascha Kaléko, Hilde Domin, Peter Weiss u.a.), fremdsprachiger Autorinnen und Autoren, die seit 1960 nach Ost- und Westdeutschland kamen (Emine Sevgi Özdamar, Aras Ören u.a.), schließlich regionale Phänomene mehrsprachiger Literaturen unter globalisierten Bedingungen (Kito Lorenc, Arno Camenisch u.a.).

Das Blockseminar führt anhand von Textauszügen in die aktuelle Forschungslage ein, gibt Einblicke in die transnationale Projektarbeit und übt den kritischen Umgang mit literarischem Quellenmaterial. Ein Reader wird zur Verfügung gestellt.

Englischkenntnisse werden vorausgesetzt, weitere Sprachkenntnisse sind nicht Teilnahmevoraussetzung, aber willkommen. Übersetzungen werden zur Verfügung gestellt.";stuttgart0174;wise19-20;Seminar (SE);2019-09;2020-03;stuttgart;;['Mascha Kaléko', 'Hilde Domin', 'Peter Weiss', 'Emine Sevgi Özdamar', 'Aras Ören', 'Kito Lorenc', 'Arno Camenisch'];1464.0;
709;;;;119066327;Hirschfeld;Inhalt;Gärten und Literatur;"Im Fokus des Seminars steht das spannungsvolle Wechselverhältnis zwischen Gärten und Literatur während des 18. und 19. Jahrhunderts. Wir werden uns zunächst grundlegende Kenntnisse aneignen, wie sich in Europa statt des strengen Barockgartens zunehmend der sog. Landschaftsgarten durchzusetzen begann. Diese Veränderungen des Gartengeschmacks wurden nicht nur in der zeitgenössischen Gartentheorie systematisiert und reflektiert (z.B. bei Hirschfeld), sondern auch im Medium Literatur vielfach adaptiert, transportiert und teilweise auch (mit-)produziert. Ob und inwiefern dies auch auf Goethes „Wahlverwandtschaften“ und Pückler-Muskaus „Andeutungen über Landschaftsgärtnerei“ zutrifft, werden wir im Rahmen dieses Seminars gemeinsam untersuchen und diskutieren. 
Bitte besorgen Sie sich für dieses Seminar: Goethe: „Die Wahlverwandtschaften“ und Pückler-Muskau: „Andeutungen über Landschaftsgärtnerei“. Weitere Textauszüge (z.B. von Hirschfeld und Schiller) werden auf der uniinternen Lernplattform zur Verfügung gestellt.
Wir werden im Rahmen dieses Seminars mehrere kleinere Exkursionen zu Schlössern und Gärten rund um bzw. in relativer Nähe zu Stuttgart unternehmen (z.B. Schloss Hohenheim, Residenzschloss Ludwigsburg und Schloss Favorite Ludwigsburg sowie Schloss Schwetzingen).";stuttgart0186;wise19-20;Seminar (SE);2019-09;2020-03;stuttgart;;['Hirschfeld', 'Goethes', 'Pückler-Muskaus', 'Goethe', 'Pückler-Muskau', 'Hirschfeld', 'Schiller'];1467.0;
