;Index;Kommentar;wrong_mention;GND_ID;Mention;Mention_Ort;Titel;Inhalt;ID;Semester;Art;Intervall_Start;Intervall_End;Universität;NER_Pers_Titel;NER_Pers_Inhalt;Unnamed: 0;kommentar
349;;;;118529390;Joseph von Eichendorff;Inhalt;05.067.700 VNDL I/II/III: Romantik;"Inhalt:
Ausgehend von der Auseinandersetzung der Romantiker mit Positionen der Aufklärung und des Klassizismus sowie ausgehend von der philosophischen Auseinandersetzung der Frühromantiker mit der Transzendentalphilosophie Kants und Fichtes versucht die Vorlesung einen Überblick über den Beitrag der Romantik zur ästhetischen Erfindung der Moderne um 1800 zu geben. Dargelegt wird das Innovationsspektrum programmatischer Entwürfe zur romantischen Poesie sowie deren poetologische, literaturtheoretische und kulturhistorische Voraussetzungen. Einen besonderen Schwerpunkt wird das Zusammenspiel von Wahrnehmen, Wissen und Erzählen in wichtigen literarischen Texten der Epoche bilden: Dabei gilt es, die konstitutive Rolle der Einbildungskraft, grenzüberschreitende Konzepte wie die Neue Mythologie, die Ironie, die romantische Religiosität, Enzyklopädistik und Naturphilosophie oder das Wunderbare, das Phantastische und Groteske ebenso in den Blick zu nehmen wie das Verhältnis romantischer Texte zu anderen Künsten und Wissenschaften. Zu lesen sind zunächst folgende Texte: Wilhelm Heinrich Wackenroder: Herzensergießungen eines kunstliebenden Klosterbruders, Ludwig Tieck: Der blonde Eckbert, Novalis: Die Lehrlinge zu Sais, Heinrich von Kleist: Die heilige Cäcilie oder die Gewalt der Musik, Friedrich de la Motte Fouqué: Undine, E.T.A. Hoffmann: Der Sandmann, Clemens Brentano: Die Geschichte vom braven Kasperl und dem schönen Annerl, Achim von Arnim: Der tolle Invalide auf dem Fort Ratonneau, Joseph von Eichendorff: Das Marmorbild.";mainz0352;wise20-21;;2020-09;2021-03;mainz;;['Kants', 'Fichtes', 'Wilhelm Heinrich Wackenroder', 'Ludwig Tieck', 'Eckbert', 'Novalis', 'Heinrich von Kleist', 'Cäcilie', 'Friedrich de la Motte Fouqué', 'E.T.A. Hoffmann', 'Clemens Brentano', 'Kasperl', 'Annerl', 'Achim von Arnim', 'Joseph von Eichendorff'];1734.0;
350;;;;118529390;Joseph von Eichendorff;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Spätstil;"Inhalt:
Der Begriff ›Spätstil‹, der sowohl im kunstgeschichtlichen als auch im musikwissenschaftlichen Diskurs geläufig ist, erfreut sich in der Literaturwissenschaft erst seit ungefähr fünfzehn Jahren wachsender Aufmerksamkeit, insbesondere nach der postumen Veröffentlichung von Edward Saids Studie On Late Style (2006). Ausgangspunkt der diachron strukturierten Veranstaltung ist ein Aufsatz Theodor W. Adornos aus dem Jahr 1937 zum Spätstil Beethovens, in dem eingangs folgende Überlegung des Verfassers formuliert ist: »Die Reife der Spätwerke bedeutender Künstler gleicht nicht der von Früchten. Sie sind gemeinhin nicht rund, sondern durchfurcht, gar zerrissen; sie pflegen der Süße zu entraten und weigern sich herb, stachlig dem bloßen Schmecken«. Im Rahmen unserer Veranstaltung wollen wir uns nicht nur Spätwerken literarischen Charakters widmen, sondern auch Erzählwerken, die von einem Zu-Spät-Sein gekennzeichnet sind. Demnach soll zunächst eine Begriffsbestimmung im Fokus unserer Überlegungen stehen. So werden wir uns fragen, inwiefern sich die Kategorien ›Spätstil‹ und ›Altersstil‹ unterscheiden lassen. Ferner beschäftigen wir uns textbezogen mit dem Konzept von Spätzeitlichkeit. Diese und weitere Kategorien werden wir gemeinsam anhand ausgewählter Erzähltexte von Joseph von Eichendorff, Adalbert Stifter, Franz Kafka und W. G. Sebald diskutieren. Eine genaue Lektüreliste mit bibliographischen Hinweisen finden Sie Anfang Februar 2021 im LMS.";mainz0371;sose21;;2021-04;2021-08;mainz;;['Edward Saids', 'Theodor W. Adornos', 'Beethovens', 'Joseph von Eichendorff', 'Adalbert Stifter', 'Franz Kafka', 'W. G. Sebald'];1735.0;
351;;;;118529390;Joseph von Eichendorff;Inhalt;05.067.700 VNDL I/II/III: Romantik;"Inhalt:
Ausgehend von der Auseinandersetzung der Romantiker mit Positionen der Aufklärung und des Klassizismus sowie ausgehend von der philosophischen Auseinandersetzung der Frühromantiker mit der Transzendentalphilosophie Kants und Fichtes versucht die Vorlesung einen Überblick über den Beitrag der Romantik zur ästhetischen Erfindung der Moderne um 1800 zu geben. Dargelegt wird das Innovationsspektrum programmatischer Entwürfe zur romantischen Poesie sowie deren poetologische, literaturtheoretische und kulturhistorische Voraussetzungen. Einen besonderen Schwerpunkt wird das Zusammenspiel von Wahrnehmen, Wissen und Erzählen in wichtigen literarischen Texten der Epoche bilden: Dabei gilt es, die konstitutive Rolle der Einbildungskraft, grenzüberschreitende Konzepte wie die Neue Mythologie, die Ironie, die romantische Religiosität, Enzyklopädistik und Naturphilosophie oder das Wunderbare, das Phantastische und Groteske ebenso in den Blick zu nehmen wie das Verhältnis romantischer Texte zu anderen Künsten und Wissenschaften. Zu lesen sind zunächst folgende Texte: Wilhelm Heinrich Wackenroder: Herzensergießungen eines kunstliebenden Klosterbruders, Ludwig Tieck: Der blonde Eckbert, Novalis: Die Lehrlinge zu Sais, Heinrich von Kleist: Die heilige Cäcilie oder die Gewalt der Musik, Friedrich de la Motte Fouqué: Undine, E.T.A. Hoffmann: Der Sandmann, Clemens Brentano: Die Geschichte vom braven Kasperl und dem schönen Annerl, Achim von Arnim: Der tolle Invalide auf dem Fort Ratonneau, Joseph von Eichendorff: Das Marmorbild.";mainz0447;sose23;;2023-04;2023-08;mainz;;['Kants', 'Fichtes', 'Wilhelm Heinrich Wackenroder', 'Ludwig Tieck', 'Eckbert', 'Novalis', 'Heinrich von Kleist', 'Cäcilie', 'Friedrich de la Motte Fouqué', 'E.T.A. Hoffmann', 'Clemens Brentano', 'Kasperl', 'Annerl', 'Achim von Arnim', 'Joseph von Eichendorff'];1736.0;
352;;;;1181897874;Jörg Sobiella;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Das Jahrespanorama;"Inhalt:
Wie lässt sich ein Jahr darstellen? Üblicherweise vor allem chronologisch, sei es ex post tabellarisch-historisch oder als Jahresrückblick, ob im TV, als Print- oder als Clickstrecke; oder fortlaufend als Tagebuch, Chronik, Timeline oder Blog, in der Literatur etwa als „Tagebuch eines Jahres“ wie das von Gregor Sander (2013, erschienen: 2014), klassisch als „Jahrestage“ (Uwe Johnson, 1967-8/1970), als „Roman eines Jahres“ (Rainald Goetz, Blog und Buch: „Abfall für alle“, 1998/99) oder als „Chronik der laufenden Ereignisse“ (Peter Handke, Film und (Dreh-)Buch, 1969/71).
Eine sukzessive Darstellungsweise scheint dabei naturgegeben, schließlich rollt das Jahr ja auch von Monat zu Monat, Tag zu Tag und von Sekunde zu Sekunde ab. Eben deshalb wird es jedoch umso interessanter, wenn in der textlichen bzw. medialen Präsentation plötzlich auch Nebenblicks- und Überblicksmomente aufscheinen oder bewusst erzeugt werden, Effekte des Querschnitts und der unvermuteten Zusammenschau, kurzum: wenn das Jahr zum Panorama wird.
Dass hier offenbar Bedarf besteht, bezeugt seit Erfolgen wie Hans Ulrich Gumbrechts „1926“ (2001) und spätestens seit Florian Illies’ Bestseller „1913“ (2012; Nachtrag 2018) eine ganze Flut an ‚Jahresbüchern‘ unterschiedlichster Gebiete und Gattungen, von „1517“ (Heinz Schilling, 2017) über „1919“ (Brigitte Förster, 2018; Herbert Kapfer, 2019; Jörg Sobiella, 2019), „1965“ (Andrew Grant Jackson, 2015), „1966“ (Frank Schäfer, 2016), „1967“ (Ernst Hofacker, 2016; Gerhard Kaiser, 2017), nicht mehr zählbare „1968“-Bücher, „1979“ (Frank Bösch, 2019) bis zum literarischen „Wendejahr“ „1995“ (hg. von Heribert Tommek u.a., 2015), jüngst noch enggeführt bis zur „Biographie eines Tages“, nämlich des „20. Juli 1944“ (als Graphic Novel von Niels Schröder, 2019).
Obwohl auch diese Bücher überwiegend chronologisch angelegt sind, verfolgen sie doch durchweg Ziele, die über das Chronikalische hinausreichen: einerseits global – indem sie ‚ihr‘ Zeitstück im weltgeschichtlichen Panorama als besonders exemplarisch, wichtig, folgenreich oder entscheidend erweisen wollen; und andererseits lokal – indem sie dessen Stimmung, Zustand, Farbe, Idee, Gegenwartsverfasstheit einzufangen, mithin ein Jahrespanorama zu entwerfen suchen. Wie und inwieweit das jeweils gelingt, soll im Seminar an ausgewählten Beispielen erkundet werden.
Eine entscheidende Perspektiverweiterung erhält die Veranstaltung dadurch, dass sie Zugang zu einer avancierten Software („HERODOT“) bietet, mit der sich „Zeitkarten“ bzw. „Pinnwände“, sprich: historische Zeitpanoramen gezielt aus einem großen Datenbestand generieren, heuristisch auswerten und selbständig erweitern lassen. Diese neuen Möglichkeiten sollen ausgiebig erprobt werden – nicht zuletzt, um sich im Gebrauch zukunftsweisender Lern- bzw. Lehrtools zu üben, sie den klassischen Printformen vergleichend gegenüberzustellen und sich über die jeweiligen Vorteile und Grenzen klarzuwerden.";mainz0309;wise19-20;;2019-09;2020-03;mainz;;['Gregor Sander', 'Uwe Johnson', 'Rainald Goetz', 'Peter Handke', 'Hans Ulrich Gumbrechts', 'Florian Illies’', 'Heinz Schilling', 'Brigitte Förster', 'Herbert Kapfer', 'Jörg Sobiella', 'Andrew Grant Jackson', 'Frank Schäfer', 'Ernst Hofacker', 'Gerhard Kaiser', 'Frank Bösch', 'Heribert Tommek', 'Niels Schröder'];1788.0;
353;;;;118559230;Kafka;Inhalt;05.067.1180 GNDL-PS D: Einführungsproseminar Neuere Deutsche Literatur (entfällt);"Inhalt:
Die Lehrveranstaltung zur Einführung in die Literaturwissenschaft soll Studienanfänger*innen Grundkenntnisse vermitteln, die sie für den literaturwissenschaftlichen Teil des Germanistikstudiums benötigen.
Anhand ausgewählter Prosatexte vom 18. Jahrhundert bis zur Gegenwart (u.a. E.T.A. Hoffmann, Büchner, Stifter, Kafka, Fleißer, Seghers) wird in literaturwissenschaftliches Arbeiten eingeführt. Erörtert werden Kategorien der Erzähltextanalyse, literaturgeschichtliche Kontexte, zentrale literaturtheoretische Probleme sowie grundlegende Arbeitstechniken unseres Faches.";mainz0401;wise21-22;;2021-09;2022-03;mainz;;['E.T.A. Hoffmann', 'Büchner', 'Stifter', 'Kafka', 'Fleißer', 'Seghers'];1793.0;
354;;;;118559230;Kafka;Inhalt;05.067.1180 GNDL-PS D: Einführungsproseminar Neuere Deutsche Literatur;"Inhalt:
Die Lehrveranstaltung zur Einführung in die Literaturwissenschaft soll Studienanfänger*innen Grundkenntnisse vermitteln, die sie für den literaturwissenschaftlichen Teil des Germanistikstudiums benötigen.
Anhand ausgewählter Prosatexte vom 18. Jahrhundert bis zur Gegenwart (u.a. E.T.A. Hoffmann, Büchner, Stifter, Kafka, Fleißer, Seghers) wird in literaturwissenschaftliches Arbeiten eingeführt. Erörtert werden Kategorien der Erzähltextanalyse, literaturgeschichtliche Kontexte, zentrale literaturtheoretische Probleme sowie grundlegende Arbeitstechniken unseres Faches.";mainz0419;sose22;;2021-04;2021-08;mainz;;['E.T.A. Hoffmann', 'Büchner', 'Stifter', 'Kafka', 'Fleißer', 'Seghers'];1794.0;
355;;;;118559230;Kafka;Inhalt;05.067.1180 GNDL-PS D: Einführungsproseminar Neuere Deutsche Literatur;"Inhalt:
Die Lehrveranstaltung zur Einführung in die Literaturwissenschaft soll Studienanfänger*innen Grundkenntnisse vermitteln, die sie für den literaturwissenschaftlichen Teil des Germanistikstudiums benötigen.
Anhand ausgewählter Prosatexte vom 18. Jahrhundert bis zur Gegenwart (u.a. E.T.A. Hoffmann, Büchner, Stifter, Kafka, Fleißer, Seghers) wird in literaturwissenschaftliches Arbeiten eingeführt. Erörtert werden Kategorien der Erzähltextanalyse, literaturgeschichtliche Kontexte, zentrale literaturtheoretische Probleme sowie grundlegende Arbeitstechniken unseres Faches.";mainz0441;wise22-23;;2022-09;2023-03;mainz;;['E.T.A. Hoffmann', 'Büchner', 'Stifter', 'Kafka', 'Fleißer', 'Seghers'];1795.0;
356;;;;118559796;Kants;Inhalt;05.067.700 VNDL I/II/III: Romantik;"Inhalt:
Ausgehend von der Auseinandersetzung der Romantiker mit Positionen der Aufklärung und des Klassizismus sowie ausgehend von der philosophischen Auseinandersetzung der Frühromantiker mit der Transzendentalphilosophie Kants und Fichtes versucht die Vorlesung einen Überblick über den Beitrag der Romantik zur ästhetischen Erfindung der Moderne um 1800 zu geben. Dargelegt wird das Innovationsspektrum programmatischer Entwürfe zur romantischen Poesie sowie deren poetologische, literaturtheoretische und kulturhistorische Voraussetzungen. Einen besonderen Schwerpunkt wird das Zusammenspiel von Wahrnehmen, Wissen und Erzählen in wichtigen literarischen Texten der Epoche bilden: Dabei gilt es, die konstitutive Rolle der Einbildungskraft, grenzüberschreitende Konzepte wie die Neue Mythologie, die Ironie, die romantische Religiosität, Enzyklopädistik und Naturphilosophie oder das Wunderbare, das Phantastische und Groteske ebenso in den Blick zu nehmen wie das Verhältnis romantischer Texte zu anderen Künsten und Wissenschaften. Zu lesen sind zunächst folgende Texte: Wilhelm Heinrich Wackenroder: Herzensergießungen eines kunstliebenden Klosterbruders, Ludwig Tieck: Der blonde Eckbert, Novalis: Die Lehrlinge zu Sais, Heinrich von Kleist: Die heilige Cäcilie oder die Gewalt der Musik, Friedrich de la Motte Fouqué: Undine, E.T.A. Hoffmann: Der Sandmann, Clemens Brentano: Die Geschichte vom braven Kasperl und dem schönen Annerl, Achim von Arnim: Der tolle Invalide auf dem Fort Ratonneau, Joseph von Eichendorff: Das Marmorbild.";mainz0352;wise20-21;;2020-09;2021-03;mainz;;['Kants', 'Fichtes', 'Wilhelm Heinrich Wackenroder', 'Ludwig Tieck', 'Eckbert', 'Novalis', 'Heinrich von Kleist', 'Cäcilie', 'Friedrich de la Motte Fouqué', 'E.T.A. Hoffmann', 'Clemens Brentano', 'Kasperl', 'Annerl', 'Achim von Arnim', 'Joseph von Eichendorff'];1826.0;
357;;;;118559796;Kants;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Das Interessante;"Inhalt:
Interessant ist das, was uns aufmerksam werden lässt und uns niederschwellig und unverbindlich dazu anregt, es gelegentlich näher zu betrachten. Nachdem sich 'Interesse‘ in der französischen Dramentheorie des 17. Jahrhunderts festgesetzt hatte, wurde das Interessante im 18. Jahrhundert zu einer ästhetischen Schlüsselkategorie. Es hebt sich zunächst noch vom adelstypischen Gegenbegriff der Langeweile ab, wird dann aber bei Du Bos zu einer allgemeinen Qualität des ästhetischen Gegenstands. Im deutschsprachigen Raum wird das Interessante durch Friedrich Justus Riedel und Johann Georg Sulzer zu einem ästhetischen Wertbegriff, der sich von Anfang an mit ökonomischen Aspekten verbindet. Christian Garve entwickelt daraus eine Poetik des Interessanten, die Literatur in den Dienst der Lebenserschließung und Lebensberatung stellt. Ihm opponiert die Autonomieästhetik Kants, in der Interesselosigkeit zur Voraussetzung für den Umgang mit ästhetischen Gegenständen wird. Das wird von Friedrich Schlegel historisiert: Während in der Antike das Schöne vielleicht noch interesselos wahrgenommen werden konnte, ist für die Moderne das Interessante (leider?) zum Grundbegriff einer vom Buchmarkt abhängigen Literatur und eine Kategorie der Selbstbeschreibung ihrer Akteure geworden. Im 19. und 20. Jahrhundert verliert der Begriff seine Konturen und verschwimmt. Das Seminar fragt auf der Basis der genauen Lektüre von Quellentexten nach den Möglichkeiten und Grenzen einer Aktualisierung des Interessanten in der Gegenwart.";mainz0353;wise20-21;;2020-09;2021-03;mainz;;['Du Bos', 'Friedrich Justus Riedel', 'Johann Georg Sulzer', 'Christian Garve', 'Kants', 'Friedrich Schlegel'];1827.0;
358;;;;118559796;Kants;Inhalt;05.067.700 VNDL I/II/III: Romantik;"Inhalt:
Ausgehend von der Auseinandersetzung der Romantiker mit Positionen der Aufklärung und des Klassizismus sowie ausgehend von der philosophischen Auseinandersetzung der Frühromantiker mit der Transzendentalphilosophie Kants und Fichtes versucht die Vorlesung einen Überblick über den Beitrag der Romantik zur ästhetischen Erfindung der Moderne um 1800 zu geben. Dargelegt wird das Innovationsspektrum programmatischer Entwürfe zur romantischen Poesie sowie deren poetologische, literaturtheoretische und kulturhistorische Voraussetzungen. Einen besonderen Schwerpunkt wird das Zusammenspiel von Wahrnehmen, Wissen und Erzählen in wichtigen literarischen Texten der Epoche bilden: Dabei gilt es, die konstitutive Rolle der Einbildungskraft, grenzüberschreitende Konzepte wie die Neue Mythologie, die Ironie, die romantische Religiosität, Enzyklopädistik und Naturphilosophie oder das Wunderbare, das Phantastische und Groteske ebenso in den Blick zu nehmen wie das Verhältnis romantischer Texte zu anderen Künsten und Wissenschaften. Zu lesen sind zunächst folgende Texte: Wilhelm Heinrich Wackenroder: Herzensergießungen eines kunstliebenden Klosterbruders, Ludwig Tieck: Der blonde Eckbert, Novalis: Die Lehrlinge zu Sais, Heinrich von Kleist: Die heilige Cäcilie oder die Gewalt der Musik, Friedrich de la Motte Fouqué: Undine, E.T.A. Hoffmann: Der Sandmann, Clemens Brentano: Die Geschichte vom braven Kasperl und dem schönen Annerl, Achim von Arnim: Der tolle Invalide auf dem Fort Ratonneau, Joseph von Eichendorff: Das Marmorbild.";mainz0447;sose23;;2023-04;2023-08;mainz;;['Kants', 'Fichtes', 'Wilhelm Heinrich Wackenroder', 'Ludwig Tieck', 'Eckbert', 'Novalis', 'Heinrich von Kleist', 'Cäcilie', 'Friedrich de la Motte Fouqué', 'E.T.A. Hoffmann', 'Clemens Brentano', 'Kasperl', 'Annerl', 'Achim von Arnim', 'Joseph von Eichendorff'];1828.0;
359;;;;118566288;Karl Kraus;Inhalt;05.067.1130 HNDL/SFNL I-V (Master):Der Erste Weltkrieg und die Literatur;"Inhalt:
Der Erste Weltkrieg (1914 bis 1918) markiert politisch einen Epochenumbruch – er endete mit dem Zusammenbruch von zwei Monarchien (Deutsches Kaiserreich und Habsburger Doppelmonarchie). Und ästhetisch? Wurde die Bedeutung der „Urkatastrophe des 20. Jahrhunderts“ (George F. Kennan) bereits während des Krieges gesehen? Wir werden uns im Seminar mit Stellungnahmen prominenter Schriftsteller befassen (Richard Dehmel, Gerhart Hauptmann, Hugo von Hofmannsthal, Klabund, Karl Kraus, Heinrich Mann, Thomas Mann, Fritz von Unruh, Frank Wedekind), die den Kriegsbeginn überwiegend euphorisch begrüßten, wobei aber auch kriegskritische Stimmen zu verzeichnen sind (manchmal erst mit zeitlichem Abstand oder in zeitgenössisch unveröffentlicht gebliebenen Texten), um danach zu fragen, wie ein Extremereignis wie der damalige Krieg in Europa im Kontext seiner Zeit von Intellektuellen aufgefasst, legitimiert, reflektiert, kritisiert oder überhaupt literarisch verarbeitet wurde.";mainz0467;wise23-24;;2023-09;2024-03;mainz;;['George F. Kennan', 'Richard Dehmel', 'Gerhart Hauptmann', 'Hugo von Hofmannsthal', 'Klabund', 'Karl Kraus', 'Heinrich Mann', 'Thomas Mann', 'Fritz von Unruh', 'Frank Wedekind'];1838.0;
360;;;;118566288;Karl Kraus;Inhalt;05.067.1130 HNDL/SFNL I-V (Master):Der Erste Weltkrieg und die Literatur;"Inhalt:
Der Erste Weltkrieg (1914 bis 1918) markiert politisch einen Epochenumbruch – er endete mit dem Zusammenbruch von zwei Monarchien (Deutsches Kaiserreich und Habsburger Doppelmonarchie). Und ästhetisch? Wurde die Bedeutung der „Urkatastrophe des 20. Jahrhunderts“ (George F. Kennan) bereits während des Krieges gesehen? Wir werden uns im Seminar mit Stellungnahmen prominenter Schriftsteller befassen (Richard Dehmel, Gerhart Hauptmann, Hugo von Hofmannsthal, Klabund, Karl Kraus, Heinrich Mann, Thomas Mann, Fritz von Unruh, Frank Wedekind), die den Kriegsbeginn überwiegend euphorisch begrüßten, wobei aber auch kriegskritische Stimmen zu verzeichnen sind (manchmal erst mit zeitlichem Abstand oder in zeitgenössisch unveröffentlicht gebliebenen Texten), um danach zu fragen, wie ein Extremereignis wie der damalige Krieg in Europa im Kontext seiner Zeit von Intellektuellen aufgefasst, legitimiert, reflektiert, kritisiert oder überhaupt literarisch verarbeitet wurde.";mainz0625;wise23-24;;2023-09;2024-03;mainz;;['George F. Kennan', 'Richard Dehmel', 'Gerhart Hauptmann', 'Hugo von Hofmannsthal', 'Klabund', 'Karl Kraus', 'Heinrich Mann', 'Thomas Mann', 'Fritz von Unruh', 'Frank Wedekind'];1839.0;
361;;;;118577190;Karl Mannheim;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Generationen in der Literatur am Beispiel der Weimarer Republik;"Inhalt:
Was ist eine Generation? Die Antwort scheint banal: ein Glied in einer genealogischen Ordnung. Zeigt ein Foto etwa eine Mutter, deren Sohn, dessen Tochter und deren Sohn, so sieht man vier Generationen, klar getrennt nach Abfolge und Alter: Urgroßmutter – Großvater – Mutter – Sohn.

Doch nicht immer entspricht die Ordnung der Familienglieder auch der Jahrgangsordnung. Das Kind einer Person kann älter sein als deren Schwester, die Cousine älter als der Großonkel. Je verzweigter eine Genealogie, desto loser das Verhältnis. Selbst in direkter Linie kann die Ordnung fraglich werden, sei es durch obsessive Heiratspolitik (wie in Heimito von Doderers Roman „Die Merowinger“) oder durch intergenerationellen Inzest (wie bei den Kindern von Ödipus und seiner Mutter Iokaste).

Gerade in größeren Gesellschaftsformationen liegt es deshalb nahe, den Generationsbegriff vom Familiären zu lösen und zu sagen: Eine Generation sind alle, die in etwa gleichzeitig zur Welt kommen. Doch auch das wirft Fragen auf: Wer sind „alle“? Auch Tiere? Frühverstorbene? Romanfiguren? Zählt ein um 1400 geborener Kiowa-Apache wirklich zur selben Generation wie eine gleichzeitig geborene Türkin? Und was heißt „in etwa gleichzeitig“? Mit höchstens zwei, zehn oder dreißig Jahren Abstand? Und wo soll die Grenze sein? Kinder kommen schließlich ständig auf die Welt.

Dass die genealogische und die kalendarische Definition des Generationsbegriffs nicht ganz ineinander aufgehen, erlaubt und drängt zugleich dazu, ihn weiter auszudifferenzieren. Nicht zuletzt unter dem Druck von immer unübersichtlicheren Gegenwartskonstellationen wird er spätestens bei Wilhelm Dilthey auch epochensoziologisch konzipiert, als Medium, in dem kulturgeschichtliche Anwesenheitsformationen und -verschiebungen beschrieben und verhandelt werden können. Die Kernfrage lautet nun: Wer teilt mit wem jeweils welche historischen Bedingungen, Dispositionen, Leitdifferenzen, Erfahrungsräume und prägenden Erlebnisse? Und mit wem gerade nicht mehr oder noch nicht? In diesem Sinne „Generationen“ zu modellieren, auszurufen oder zu verabschieden, ist dann nicht länger eine Zuteilung zu einer bestimmten Familienposition oder Alterskohorte, sondern ein Sprechakt im Diskurs um Zeitgenossenschaft – sei es in der wissenschaftlichen Diskussion seit Karl Mannheims grundlegendem Aufsatz „Das Problem der Generationen“ (1928) oder im publizistischen Ringen um Labels wie „Kriegsgeneration“, ""Beat Generation"", „Baby Boomer“, „Millennials“, „Generation Golf / X / Y / Z / Praktikum / Schneeflocke / Greta usw.“. Dass kaum je Einigkeit besteht, welche Geburtsjahrgänge genau dazugehören, ist weitgehend strukturbedingt.

Das dynamische Irisieren zwischen Genealogie, Chronologie und Zeitgenossenschaft prägt den Generationsbegriff auch im literarischen und literaturhistorischen Diskurs. Ziel des Seminars soll es sein, das Feld literarischer Generationsverhältnisse exemplarisch zu erkunden. Als Untersuchungszeitraum bietet sich dafür aus mehreren Gründen die Periode der Weimarer Republik von 1918 bis 1933 an:

a) inhaltlich, da sie für alle drei Aspekte augenfällige Beispiele bereithält:
- genealogisch am prominentesten die spannungsreichen Beziehungen innerhalb der Familie Mann mit Thomas bzw. Heinrich auf der „Väter/Onkel“- und Klaus bzw. Erika auf der „Kinder“-Seite,
- chronikalisch allgemein die Jahrgangskohorte der Kriegsfreiwilligen und -unfreiwilligen des Ersten Weltkriegs sowie speziell mehr oder weniger parallel erschienene Werke über mehr oder weniger parallele Ereignisse von mehr oder weniger engen Generationsgenossen, z.B. die Romane zur Landvolkbewegung von Hans Fallada, *1893, ""Bauern, Bonzen und Bomben"" (1931), Ernst von Salomon, *1902, ""Die Stadt"" (1932) und Bodo Uhse, *1904, ""Söldner und Soldat"" (1935).
- sowie zeitgenossenschaftlich den komplexen Epochenübergang aus der Avantgarde/Expressionismus-Periode zur Neusachlichkeit und die erste Generation schreibender „Neuer Frauen“ wie Mascha Kaléko, Irmgard Keun, Marieluise Fleißer oder Vicki Baum,

b) theoretisch, da wesentliche Stationen der jüngeren Begriffsbildung – angefangen beim oben genannten Aufsatz von Karl Mannheim – in diesen Zeitraum fallen, und schließlich:

c) didaktisch durch den glücklichen Umstand, dass dem Seminar mit der zeitkartografischen Software HERODOT und dem darin zugänglichen tageschronologischen Datenbestand zur Weimarer Republik ein digitales Tool zur Verfügung steht, das die Chance eröffnet, generationellen Thesen mit den technischen Mitteln des 21. Jahrhunderts nachzugehen.";mainz0340;sose20;;2020-04;2020-08;mainz;;['Heimito von Doderers', 'Ödipus', 'Iokaste', 'Wilhelm Dilthey', 'Karl Mannheims', 'Praktikum', 'Schneeflocke', 'Greta', 'Mann', 'Thomas', 'Heinrich', 'Klaus', 'Erika', 'Hans Fallada', 'Ernst von Salomon', 'Bodo Uhse', 'Mascha Kaléko', 'Irmgard Keun', 'Marieluise Fleißer', 'Vicki Baum', 'Karl Mannheim'];1843.0;
